contextText,location_fromMOH,searchCriteria_list1,searchCriteria_type,source_bNumber,source_fileName,time_year
"various hospitals. (5) massage.—not necessary. arrangements for pathological work.—at out-patients' department, 5, lisle street, w.c.2. no. of patients during 1937 :—313 in-patients. is the hospital provision for the area adequate1—yes. name —royal masonic hospital. the royal masonic hospital provides accommodation for paying patients, primarily of limited means, being freemasons, their wives and dependent children. the number of beds available is 145 to be increased to 200, one-third being for general medical and two-thirds for general surgical services. approximately one-third for females. there are two sections for children of 20 beds in all. the hospital is being opened up gradually. five",HammersmithMetropolitanBorough,wives,single term search,b18238002,HammersmithMetropolitanBorough.1937.b18238002.txt,1937
"consulting status. those services are for necessitous cases, that is to say, those who cannot ordinarily afford the services of a specialist. any medical practitioner, in doubt or difficulty, by telephoning to the hospital (special telephone victoria 7475) can have such skilled assistance, which is also available to all mid wives practising in westminster who may require it. these services were utilized on three separate occasions during the year. ante-natal services.—there are seven ante-natal clinics in the city of westminster and at least two others within half a mile of the boundaries. three of those clinics are directly under the",CityofWestminster,wives,single term search,b18247994,CityofWestminster.1937.b18247994.txt,1937
"maternity and child welfare committee ii maternity and child welfare work 76-98 maternal deaths 87-89 measles (deaths) 3, 9, 101 measles, notifications by school teachers 36 measles, scheme of control 36 meat, labelling of 62 meat inspection 61, 64 medicines, provision of 25 merchandise marks act, 1926 49. 62 mid wives services—mid wives act, 1936 90, 91 ministry of health returns 59, 101, 102 milk and dairies acts 66,67 milk and dairies order, 1926 66 milk, bacteriological analyses 69 milk adulteration 70, 71 „ scheme 92 milk purveyors and dairies 66, 67 „ special designations order 67 mortuary and coroner's",IslingtonMetropolitanBorough,wives,single term search,b18239171,IslingtonMetropolitanBorough.1937.b18239171.txt,1937
17 causes (table) 20 children 1-5 years 21 infants 22 illegitimate 23 maternal mortality 23 apparent excessive mortality in the borough 24 causes of sickness in the borough 24 ii.—provision of health services in the borough. professional nursing in the home 25 (а) general 25 (б) infectious diseases 26 mid wives and maternity nurses 27 home help in maternity cases 27 national health insurance 28 laboratory facilities 28 public health legislation in force in the borough 29 hospital services available in the borough 29 maternity and nursing homes 31 health visitors 31 ante-natal work 33 compensation to midwives 33 supply,Chelsea,wives,single term search,b18223436,Chelsea.1937.b18223436.txt,1937
"were received and payments of £6 15s. 6d. made therein. midwives are also compensated if they lose a case through admission to a hospital or maternity home on the advice of a doctor. the sum of £19 3s. was paid out during the year. 141 municipal midwives. under the mid wives act, 1930, a commencement was made towards a comprehensive service of municipal midwivew. ob the basis of 70 midwifery cases ami 30 maternity cases per midwife, a full complement of 15 midwives would be required for the borough. on july 1st, 1937, the service opened with 6 midwives and",Croydon,wives,single term search,b19786967,Croydon.1938.b19786967.txt,1938
"schools — 15,773 16,433 32,206 feeding centre assistants 3,980 4,463 — 8,443 37,333 263,991 18,824 320,148 table no. 51.—occupation list, 1938. occupation. no. of children fed during 1938. no. of families involved. percentage. 1937. 1938. 1937. 1938. unemployed 1,299 394 568 47.93 57.84 widows 160 82 91 9.97 9.26 deserted wives 52 21 36 2.55 3.66 orphans 5 1 5 .12 .50 labourers 370 177 139 21.53 14.15 railwaymen 19 11 6 1.34 .61 hawkers 34 17 12 2.07 1.22 others 233 119 125 14.48 12.73 2,172 822 982 61 the ninth annual report for the year ending 31st december,",Willesden,wives,single term search,b19796869,Willesden.1938.b19796869.txt,1938
"5, lisle street, w.c.2. no. of patients during 1938 :—337 in-patients. is the hospital provision far the area adequate1—yes, excepting for children under 3 years of age and pay beds. name —royal masonic hospital. the royal masonic hospital provides accommodation for paying patients, primarily of limited means, being freemasons, their wives and dependent children. the number of beds available is 145, to be increased to 200, one-third being for general medical and two-thirds for general surgical services. approximately one-third for females. there are two sections for children of 20 beds in all. the hospital is being opened up gradually. five",HammersmithMetropolitanBorough,wives,single term search,b18238014,HammersmithMetropolitanBorough.1938.b18238014.txt,1938
"at 31 /12 /38. the health visitors made 436 inspections of the premises on the register, and most of the children were seen at the welfare centres. 14 acts and byelaws. the following byelaws were put into operation during the year (1) regulation of nursing homes. (2) pleasure fairs. mid wives acts. the kent county council are responsible for the supervision of midwives in the district. the new scheme for county midwives has been in operation since 1 /9/37. 15 maternity and child welfare this service deals with the ante-natal care of expectant mothers and the supervision of nursing mothers",Beckenham,wives,single term search,b19784831,Beckenham.1938.b19784831.txt,1938
"— — 7 38 (6) cancer. there have been 75 deaths from cancer, 38 below the age of 65 years and 37 above the age of 65. 141 the following table shows the occupations of the 75 people who died from cancer during the year 1938:— male.* female. accountant 1 wives 27 boiler foreman 1 widows 14 cabinet maker 1 spinsters 2 carpenter 1 clerks 1 fitter 1 glass blowers glazier 1 hotel porter 1 labourers 5 lighterman 1 loco drivers 2 lorry driver 1 meat carver 1 night watchman 1 painters 2 platelayer 1 police constable 1 pump attendant",Barking,wives,single term search,b19784284,Barking.1938.b19784284.txt,1938
"to see. the following figures have been kindly supplied to me by the manager of the deptford labour exchange:— number registered as unemployed:— 17th oct., 1938 males, 2,185 females, 816 7 i am indebted to the public assistance officer for the following figures:— (a) total number of deptford residents, including wives and children, on outdoor relief, at the end of 1938 :—2,530. (b) amount expended on outdoor relief in deptford during year ended 31st december, 1938:— £59,001 7s. 11½d. a further index of the economic position is afforded by the details of the incomes of persons receiving milk through the",DeptfordMetropolitanBorough,wives,single term search,b18236972,DeptfordMetropolitanBorough.1938.b18236972.txt,1938
